Order_Form_ID	Customer_Name	Article_Number	Article_Name	Invoice_Date	PickAndPay	Revenue	Calendar_week	Amount
1830735793bc999a12b08a3d45128792	C	100557902	SPLICING ROLL 152X2562/2550	2019-05-08	0	86373.82	19	1.0
1830735793bc999a12b08a3d45128792	C	V00000010	PACKING CHARGES (BOX) 3280X280X410MM	2019-05-08	0	7694.63	19	1.0
4b0432da2f947a81967f9bab59e91a4b	C	295324020	CONVERTER 1XELEKTRONIK 2XSENSOR	2019-06-03	1	-100862.8	23	-1.0
2f5057173ef7a29e847f0cd1809ac4b6	C	107440100	NAP FOIL 120 MM BR/25 M	2019-06-04	1	9577.06	23	25.0
2f5057173ef7a29e847f0cd1809ac4b6	C	295324020	CONVERTER 1XELEKTRONIK 2XSENSOR	2019-06-04	1	100862.8	23	1.0
2f5057173ef7a29e847f0cd1809ac4b6	C	103091402	PROXIMITY TRANSDUCER	2019-06-04	1	34640.93	23	1.0
85aaed14c3a295642cb42e2cd671f2df	C	107440100	NAP FOIL 120 MM BR/25 M	2019-06-12	1	2864.87	24	25.0
85aaed14c3a295642cb42e2cd671f2df	C	295324020	CONVERTER 1XELEKTRONIK 2XSENSOR	2019-06-12	1	220.4	24	1.0
85aaed14c3a295642cb42e2cd671f2df	C	110991003	PACKING CHARGES (CARTON) 360X360X250	2019-06-12	1	197.86	24	1.0
aeba393e2d158ed9987f642a64da9836	C	106606921	CLEAN-OUT FINGER BL1.0X98X90LG	2019-06-19	1	707.63	25	30.0
aeba393e2d158ed9987f642a64da9836	C	110991000	PACKING CHARGES (CARTON) 200X200X80	2019-06-19	1	197.86	25	1.0
