Order_Form_ID	Customer_Name	Article_Number	Article_Name	Invoice_Date	PickAndPay	Revenue	Calendar_week	Amount
a2f1f51ef674dcc80776be11c16fcbfd	E	P030FR001	FREIGHT CHARGES	2016-05-09	1	814.53	19	1.0
e8fd32fd257a2f299c4ae564d21b0bc7	E	P030PA001	PACKING	2016-05-09	1	1099.23	19	1.0
e8fd32fd257a2f299c4ae564d21b0bc7	E	P030FR001	FREIGHT CHARGES	2016-05-09	1	4040.23	19	1.0
67f6ae6ed81d70158e24b0a6e0aca779	E	BSP3000090	NICE PARTS Contract	2016-05-19	1	23108.06	20	1.0
40240e8b9089502aff1c755b96b230eb	E	107254210	FELT 46X35X10MM	2016-06-01	1	1923.66	22	100.0
40240e8b9089502aff1c755b96b230eb	E	105303998	DISC CUT KNIFE 240X1,2MM,28°	2016-06-01	1	65624.16	22	12.0
40240e8b9089502aff1c755b96b230eb	E	100335702	BACOMIN V42-50 UNIVERSAL 400ML	2016-06-01	1	2500.75	22	1.0
40240e8b9089502aff1c755b96b230eb	E	199825800	PERFLU V250 HIGH TEMP 800G 400ML	2016-06-01	1	7309.89	22	2.0
40240e8b9089502aff1c755b96b230eb	E	123052320	NO-CRUSH-ROLLER 165X65X50	2016-06-01	1	4506.85	22	8.0
688b648212229aa5b8ebc0fdd5b4c4bf	E	P030PA001	PACKING	2016-06-01	1	1566.41	22	1.0
688b648212229aa5b8ebc0fdd5b4c4bf	E	P030FR001	FREIGHT CHARGES	2016-06-01	1	1862.1	22	1.0
f1cc340bb0a4af43599985644eab69b1	E	107254210	FELT 46X35X10MM	2016-06-01	1	-1923.66	22	-100.0
f1cc340bb0a4af43599985644eab69b1	E	105303998	DISC CUT KNIFE 240X1,2MM,28°	2016-06-01	1	-65624.16	22	-12.0
f1cc340bb0a4af43599985644eab69b1	E	100335702	BACOMIN V42-50 UNIVERSAL 400ML	2016-06-01	1	-2500.75	22	-1.0
f1cc340bb0a4af43599985644eab69b1	E	199825800	PERFLU V250 HIGH TEMP 800G 400ML	2016-06-01	1	-7309.89	22	-2.0
